Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,Nox_hourly_avg,No_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010706,0500,5.0   ,251   ,27.7  ,N/A  ,0.001   ,0.000   ,N/A     ,0.001   ,0.035   ,1.17    ,94      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010706,0600,3.3   ,298   ,25.8  ,N/A  ,0.009   ,0.001   ,N/A     ,0.008   ,0.016   ,1.22    ,98      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010706,0700,3.7   ,284   ,25.5  ,N/A  ,0.018   ,0.005   ,N/A     ,0.013   ,0.011   ,1.42    ,121     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010706,0800,6.9   ,225   ,27.5  ,N/A  ,0.032   ,0.013   ,N/A     ,0.019   ,0.012   ,1.48    ,116     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010706,0900,7.4   ,224   ,28.5  ,N/A  ,0.032   ,0.012   ,N/A     ,0.020   ,0.011   ,1.69    ,115     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010706,1000,8.5   ,214   ,29.9  ,N/A  ,0.025   ,0.008   ,N/A     ,0.017   ,0.020   ,1.69    ,138     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010706,1100,12.5  ,175   ,30.2  ,N/A  ,CAL     ,CAL     ,CAL     ,CAL     ,0.034   ,N/A     ,152     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010706,1200,16.0  ,171   ,31.6  ,N/A  ,CAL     ,CAL     ,CAL     ,CAL     ,0.038   ,CAL     ,194     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010706,1300,18.4  ,176   ,32.4  ,N/A  ,CAL     ,CAL     ,N/A     ,CAL     ,0.040   ,CAL     ,158     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010706,1400,18.0  ,172   ,32.2  ,N/A  ,0.006   ,0.001   ,N/A     ,0.005   ,CAL     ,0.98    ,117     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010706,1500,16.5  ,182   ,32.5  ,N/A  ,0.013   ,0.003   ,N/A     ,0.010   ,0.057   ,0.88    ,144     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010706,1600,16.5  ,178   ,32.6  ,N/A  ,0.010   ,0.002   ,N/A     ,0.008   ,0.060   ,0.80    ,102     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010706,1700,12.5  ,197   ,33.2  ,N/A  ,0.013   ,0.004   ,N/A     ,0.009   ,0.048   ,0.63    ,139     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010706,1800,11.6  ,211   ,32.7  ,N/A  ,0.018   ,0.004   ,N/A     ,0.014   ,0.040   ,0.78    ,120     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010706,1900,8.7   ,212   ,31.1  ,N/A  ,0.025   ,0.005   ,N/A     ,0.020   ,0.031   ,1.07    ,71      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010706,2000,5.6   ,238   ,29.0  ,N/A  ,0.044   ,0.016   ,N/A     ,0.027   ,0.018   ,1.47    ,96      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010706,2100,3.7   ,323   ,26.5  ,N/A  ,0.070   ,0.039   ,N/A     ,0.031   ,0.006   ,2.43    ,137     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010706,2200,2.6   ,320   ,25.9  ,N/A  ,0.086   ,0.057   ,N/A     ,0.030   ,0.003   ,2.30    ,94      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010706,2300,2.3   ,328   ,25.4  ,N/A  ,0.085   ,0.060   ,N/A     ,0.026   ,0.004   ,2.15    ,134     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010706,2400,2.7   ,321   ,26.0  ,N/A  ,0.053   ,0.023   ,N/A     ,0.030   ,0.004   ,1.80    ,115     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010707,0100,2.1   ,329   ,25.7  ,N/A  ,0.038   ,0.015   ,N/A     ,0.023   ,0.003   ,1.39    ,100     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010707,0200,2.3   ,324   ,25.2  ,N/A  ,0.036   ,0.016   ,N/A     ,0.020   ,0.003   ,1.09    ,91      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010707,0300,2.0   ,308   ,24.6  ,N/A  ,0.026   ,0.011   ,N/A     ,0.015   ,0.003   ,0.82    ,61      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010707,0400,4.9   ,231   ,26.5  ,N/A  ,0.007   ,0.002   ,N/A     ,0.005   ,0.018   ,0.65    ,74      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010707,0500,2.5   ,323   ,24.5  ,N/A  ,0.007   ,0.000   ,N/A     ,0.007   ,0.014   ,0.62    ,55      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010707,0600,1.9   ,331   ,24.0  ,N/A  ,0.018   ,0.004   ,N/A     ,0.014   ,0.008   ,0.82    ,62      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010707,0700,2.5   ,323   ,24.2  ,N/A  ,0.022   ,0.006   ,N/A     ,0.016   ,0.009   ,0.89    ,79      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010707,0800,6.3   ,227   ,27.3  ,N/A  ,0.013   ,0.002   ,N/A     ,0.011   ,0.023   ,0.82    ,94      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010707,0900,8.3   ,224   ,27.9  ,N/A  ,0.022   ,0.005   ,N/A     ,0.017   ,0.019   ,0.96    ,111     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010707,1000,8.2   ,219   ,28.8  ,N/A  ,0.039   ,0.013   ,CAL     ,0.026   ,0.019   ,1.05    ,139     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010707,1100,7.9   ,215   ,29.2  ,N/A  ,0.026   ,0.006   ,N/A     ,0.020   ,0.026   ,CAL     ,100     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010707,1200,11.4  ,200   ,30.6  ,N/A  ,CAL     ,CAL     ,N/A     ,CAL     ,0.035   ,0.75    ,96      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010707,1300,12.3  ,195   ,32.2  ,N/A  ,0.012   ,0.002   ,N/A     ,0.010   ,CAL     ,0.80    ,100     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010707,1400,13.1  ,202   ,31.8  ,N/A  ,0.010   ,0.002   ,N/A     ,0.008   ,0.051   ,0.83    ,83      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010707,1500,13.1  ,196   ,32.0  ,N/A  ,0.010   ,0.001   ,N/A     ,0.009   ,0.060   ,0.84    ,110     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010707,1600,11.0  ,184   ,31.4  ,N/A  ,0.009   ,0.001   ,N/A     ,0.008   ,0.063   ,0.91    ,115     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010707,1700,10.2  ,198   ,31.5  ,N/A  ,0.010   ,0.001   ,N/A     ,0.009   ,0.052   ,0.84    ,102     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010707,1800,8.7   ,214   ,32.5  ,N/A  ,0.016   ,0.004   ,N/A     ,0.012   ,0.044   ,0.84    ,101     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010707,1900,9.1   ,213   ,30.9  ,N/A  ,0.018   ,0.002   ,N/A     ,0.016   ,0.038   ,0.94    ,183     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010707,2000,6.6   ,218   ,29.0  ,N/A  ,0.017   ,0.001   ,N/A     ,0.016   ,0.034   ,0.87    ,88      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010707,2100,5.0   ,225   ,28.3  ,N/A  ,0.018   ,0.001   ,N/A     ,0.017   ,0.030   ,0.84    ,74      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010707,2200,3.0   ,330   ,26.3  ,N/A  ,0.037   ,0.011   ,N/A     ,0.026   ,0.012   ,1.22    ,97      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010707,2300,2.9   ,314   ,25.5  ,N/A  ,0.071   ,0.041   ,N/A     ,0.029   ,0.003   ,1.72    ,89      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010707,2400,2.1   ,326   ,25.1  ,N/A  ,0.055   ,0.032   ,N/A     ,0.023   ,0.003   ,1.55    ,77      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010708,0100,1.9   ,326   ,24.7  ,N/A  ,0.048   ,0.027   ,N/A     ,0.021   ,0.003   ,1.36    ,71      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010708,0200,2.5   ,257   ,24.7  ,N/A  ,0.019   ,0.003   ,N/A     ,0.016   ,0.008   ,0.87    ,61      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010708,0300,5.3   ,222   ,27.0  ,N/A  ,0.006   ,0.000   ,N/A     ,0.006   ,0.028   ,0.54    ,67      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010708,0400,3.4   ,249   ,26.1  ,N/A  ,0.017   ,0.003   ,N/A     ,0.014   ,0.012   ,0.70    ,65      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010708,0500,3.0   ,222   ,26.0  ,N/A  ,0.013   ,0.003   ,N/A     ,0.010   ,0.010   ,0.70    ,64      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010708,0600,1.4   ,269   ,24.9  ,N/A  ,0.012   ,0.003   ,N/A     ,0.009   ,0.005   ,0.72    ,64      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010708,0700,2.1   ,268   ,24.8  ,N/A  ,0.018   ,0.005   ,N/A     ,0.013   ,0.005   ,0.80    ,80      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010708,0800,2.5   ,289   ,25.1  ,N/A  ,0.029   ,0.013   ,N/A     ,0.017   ,0.005   ,1.11    ,97      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010708,0900,5.2   ,211   ,27.5  ,N/A  ,0.021   ,0.003   ,CAL     ,0.018   ,0.017   ,0.80    ,87      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010708,1000,9.3   ,190   ,29.5  ,N/A  ,0.017   ,0.002   ,N/A     ,0.015   ,0.027   ,CAL     ,80      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010708,1100,11.4  ,181   ,30.8  ,N/A  ,CAL     ,CAL     ,N/A     ,CAL     ,0.037   ,0.64    ,84      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010708,1200,14.8  ,181   ,32.0  ,N/A  ,0.006   ,0.001   ,N/A     ,0.005   ,CAL     ,0.54    ,88      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010708,1300,14.7  ,173   ,33.0  ,N/A  ,0.006   ,0.001   ,N/A     ,0.005   ,0.055   ,0.60    ,78      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010708,1400,17.0  ,171   ,33.5  ,N/A  ,0.004   ,0.001   ,N/A     ,0.003   ,0.043   ,0.61    ,80      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010708,1500,15.9  ,181   ,34.2  ,N/A  ,0.005   ,0.001   ,N/A     ,0.004   ,0.044   ,0.62    ,72      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010708,1600,12.2  ,173   ,32.6  ,N/A  ,0.007   ,0.001   ,N/A     ,0.006   ,0.056   ,0.79    ,109     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010708,1700,8.5   ,205   ,32.4  ,N/A  ,0.012   ,0.001   ,N/A     ,0.011   ,0.056   ,1.06    ,102     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010708,1800,7.8   ,203   ,33.5  ,N/A  ,0.012   ,0.002   ,N/A     ,0.010   ,0.044   ,0.78    ,79      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010708,1900,5.1   ,280   ,30.3  ,N/A  ,0.036   ,0.011   ,N/A     ,0.025   ,0.023   ,1.31    ,99      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010708,2000,3.2   ,325   ,27.4  ,N/A  ,0.057   ,0.022   ,N/A     ,0.035   ,0.008   ,1.81    ,148     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010708,2100,3.3   ,310   ,26.0  ,N/A  ,0.066   ,0.041   ,N/A     ,0.025   ,0.005   ,1.59    ,96      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010708,2200,3.2   ,312   ,24.9  ,N/A  ,0.064   ,0.043   ,N/A     ,0.020   ,0.003   ,1.28    ,56      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010708,2300,2.9   ,318   ,24.7  ,N/A  ,0.066   ,0.045   ,N/A     ,0.020   ,0.003   ,1.31    ,63      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010708,2400,2.3   ,314   ,24.5  ,N/A  ,0.055   ,0.033   ,N/A     ,0.022   ,0.003   ,1.20    ,63      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010709,0100,2.7   ,315   ,24.8  ,N/A  ,0.034   ,0.015   ,N/A     ,0.019   ,0.004   ,0.96    ,53      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010709,0200,2.0   ,305   ,24.7  ,N/A  ,0.022   ,0.011   ,N/A     ,0.012   ,0.004   ,0.87    ,56      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010709,0300,2.8   ,322   ,24.5  ,N/A  ,0.008   ,0.001   ,N/A     ,0.007   ,0.009   ,0.74    ,64      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010709,0400,3.0   ,319   ,24.2  ,N/A  ,0.007   ,0.001   ,N/A     ,0.006   ,0.013   ,0.93    ,81      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010709,0500,2.5   ,308   ,23.6  ,N/A  ,0.006   ,0.001   ,N/A     ,0.005   ,0.011   ,1.08    ,92      
