,Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,Nox_hourly_avg,No_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000525,0600,5.1   ,11    ,23.8  ,N/A  ,CAL     ,CAL     ,0.011   ,CAL     ,0.006   ,0.40    ,43      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000525,0700,3.9   ,324   ,23.6  ,N/A  ,0.022   ,0.017   ,0.011   ,0.005   ,CAL     ,0.71    ,31      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000525,0800,4.3   ,338   ,24.1  ,N/A  ,0.045   ,0.034   ,0.012   ,0.011   ,0.003   ,1.35    ,41      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000525,0900,6.4   ,24    ,26.8  ,N/A  ,0.020   ,0.010   ,0.011   ,0.010   ,0.013   ,0.56    ,32      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000525,1000,6.0   ,24    ,30.7  ,N/A  ,0.028   ,0.012   ,0.012   ,0.016   ,0.024   ,0.90    ,47      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000525,1100,5.3   ,89    ,32.9  ,N/A  ,0.021   ,0.007   ,0.014   ,0.014   ,0.050   ,0.81    ,69      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000525,1200,5.5   ,61    ,35.2  ,N/A  ,0.026   ,0.009   ,0.017   ,0.017   ,0.068   ,0.63    ,129     
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000525,1300,5.3   ,279   ,33.6  ,N/A  ,0.017   ,0.006   ,0.023   ,0.011   ,0.053   ,0.39    ,67      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000525,1400,7.8   ,268   ,34.1  ,N/A  ,0.012   ,0.005   ,0.012   ,0.007   ,0.041   ,0.39    ,31      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000525,1500,13.4  ,215   ,32.5  ,N/A  ,0.011   ,0.006   ,0.011   ,0.005   ,0.036   ,0.26    ,35      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000525,1600,7.4   ,233   ,34.6  ,N/A  ,0.009   ,0.005   ,0.011   ,0.004   ,0.033   ,0.21    ,36      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000525,1700,7.8   ,201   ,33.9  ,N/A  ,0.008   ,0.003   ,0.011   ,0.005   ,0.037   ,0.25    ,26      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000525,1800,10.2  ,194   ,30.9  ,N/A  ,0.014   ,0.005   ,0.011   ,0.009   ,0.030   ,0.52    ,33      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000525,1900,6.9   ,196   ,29.6  ,N/A  ,0.017   ,0.005   ,0.011   ,0.012   ,0.023   ,0.62    ,41      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000525,2000,3.0   ,305   ,28.2  ,N/A  ,0.029   ,0.012   ,0.012   ,0.017   ,0.009   ,1.07    ,46      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000525,2100,3.2   ,295   ,27.0  ,N/A  ,0.032   ,0.018   ,0.012   ,0.014   ,0.009   ,1.21    ,37      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000525,2200,2.9   ,306   ,26.0  ,N/A  ,0.040   ,0.026   ,0.012   ,0.014   ,0.003   ,1.34    ,51      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000525,2300,3.1   ,307   ,25.6  ,N/A  ,0.037   ,0.026   ,0.012   ,0.011   ,0.002   ,1.16    ,46      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000525,2400,2.7   ,313   ,25.2  ,N/A  ,0.036   ,0.025   ,0.012   ,0.011   ,0.002   ,1.07    ,36      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000526,0100,3.0   ,317   ,25.0  ,N/A  ,0.026   ,0.017   ,0.012   ,0.009   ,0.002   ,0.96    ,40      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000526,0200,3.1   ,314   ,25.0  ,N/A  ,0.019   ,0.010   ,0.012   ,0.009   ,0.001   ,0.95    ,42      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000526,0300,2.5   ,304   ,24.9  ,N/A  ,0.019   ,0.009   ,CAL     ,0.010   ,0.001   ,0.97    ,46      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000526,0400,2.7   ,316   ,24.6  ,N/A  ,0.014   ,0.007   ,0.012   ,0.007   ,0.001   ,CAL     ,42      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000526,0500,3.8   ,315   ,24.4  ,N/A  ,CAL     ,CAL     ,0.012   ,CAL     ,0.003   ,0.46    ,45      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000526,0600,2.5   ,320   ,24.4  ,N/A  ,0.019   ,0.011   ,0.012   ,0.008   ,CAL     ,0.68    ,52      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000526,0700,1.8   ,292   ,24.2  ,N/A  ,0.034   ,0.027   ,0.012   ,0.007   ,0.001   ,1.12    ,54      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000526,0800,1.3   ,281   ,24.5  ,N/A  ,0.073   ,0.066   ,0.013   ,0.007   ,0.001   ,2.40    ,69      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000526,0900,1.2   ,26    ,26.5  ,N/A  ,0.084   ,0.068   ,0.017   ,0.016   ,0.002   ,2.76    ,97      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000526,1000,2.8   ,346   ,31.4  ,N/A  ,0.031   ,0.012   ,0.034   ,0.019   ,0.021   ,0.98    ,203     
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000526,1100,5.2   ,73    ,33.9  ,N/A  ,0.021   ,0.006   ,0.053   ,0.015   ,0.045   ,0.73    ,107     
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000526,1200,6.3   ,82    ,35.6  ,N/A  ,0.022   ,0.007   ,0.065   ,0.015   ,0.058   ,0.46    ,206     
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000526,1300,4.9   ,70    ,34.3  ,N/A  ,0.020   ,0.005   ,0.057   ,0.015   ,0.095   ,0.55    ,154     
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000526,1400,5.5   ,267   ,33.5  ,N/A  ,0.021   ,0.007   ,0.035   ,0.014   ,0.078   ,0.48    ,125     
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000526,1500,7.2   ,272   ,32.2  ,N/A  ,0.020   ,0.008   ,0.016   ,0.012   ,0.034   ,0.34    ,121     
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000526,1600,6.8   ,275   ,34.7  ,N/A  ,0.011   ,0.005   ,0.015   ,0.006   ,0.041   ,0.22    ,123     
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000526,1700,6.1   ,297   ,32.0  ,N/A  ,0.018   ,0.007   ,0.014   ,0.011   ,0.041   ,0.36    ,96      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000526,1800,5.5   ,293   ,31.2  ,N/A  ,0.021   ,0.008   ,0.013   ,0.013   ,0.023   ,0.61    ,124     
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000526,1900,3.8   ,306   ,28.9  ,N/A  ,0.044   ,0.023   ,0.014   ,0.021   ,0.009   ,1.14    ,184     
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000526,2000,3.3   ,310   ,27.4  ,N/A  ,0.048   ,0.028   ,0.014   ,0.020   ,0.003   ,1.55    ,74      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000526,2100,3.4   ,309   ,26.4  ,N/A  ,0.044   ,0.027   ,0.014   ,0.017   ,0.003   ,1.47    ,53      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000526,2200,3.5   ,317   ,26.3  ,N/A  ,0.053   ,0.036   ,0.014   ,0.017   ,0.001   ,1.91    ,59      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000526,2300,3.1   ,311   ,25.9  ,N/A  ,0.046   ,0.034   ,0.014   ,0.012   ,0.001   ,1.63    ,55      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000526,2400,4.7   ,336   ,25.8  ,N/A  ,0.037   ,0.022   ,0.014   ,0.015   ,0.002   ,1.35    ,49      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000527,0100,3.4   ,328   ,25.1  ,N/A  ,0.025   ,0.012   ,0.013   ,0.013   ,0.002   ,1.25    ,50      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000527,0200,2.6   ,310   ,24.6  ,N/A  ,0.019   ,0.009   ,CAL     ,0.010   ,0.001   ,0.92    ,53      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000527,0300,2.8   ,315   ,24.3  ,N/A  ,0.013   ,0.007   ,0.011   ,0.006   ,0.003   ,CAL     ,36      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000527,0400,2.3   ,282   ,24.0  ,N/A  ,CAL     ,CAL     ,0.010   ,CAL     ,0.003   ,0.42    ,32      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000527,0500,3.4   ,312   ,23.9  ,N/A  ,0.006   ,0.003   ,0.010   ,0.003   ,CAL     ,0.28    ,23      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000527,0600,3.5   ,319   ,23.7  ,N/A  ,0.007   ,0.005   ,0.009   ,0.002   ,0.003   ,0.29    ,30      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000527,0700,4.3   ,325   ,23.8  ,N/A  ,0.020   ,0.015   ,0.010   ,0.005   ,0.003   ,0.50    ,23      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000527,0800,3.3   ,321   ,24.2  ,N/A  ,0.031   ,0.022   ,0.009   ,0.009   ,0.002   ,1.02    ,25      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000527,0900,3.0   ,14    ,28.8  ,N/A  ,0.029   ,0.019   ,0.010   ,0.010   ,0.012   ,0.91    ,73      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000527,1000,3.9   ,102   ,31.5  ,N/A  ,0.025   ,0.013   ,0.011   ,0.012   ,0.020   ,0.45    ,117     
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000527,1100,8.1   ,71    ,33.5  ,N/A  ,0.016   ,0.006   ,0.011   ,0.010   ,0.038   ,0.58    ,87      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000527,1200,8.2   ,42    ,35.3  ,N/A  ,0.018   ,0.007   ,0.012   ,0.011   ,0.038   ,0.35    ,245     
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000527,1300,12.5  ,16    ,36.2  ,N/A  ,0.009   ,0.005   ,0.012   ,0.004   ,0.028   ,0.19    ,157     
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000527,1400,9.1   ,215   ,34.6  ,N/A  ,0.011   ,0.005   ,0.012   ,0.006   ,0.030   ,0.22    ,72      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000527,1500,6.1   ,225   ,33.9  ,N/A  ,0.021   ,0.011   ,0.012   ,0.010   ,0.024   ,0.21    ,54      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000527,1600,6.3   ,22    ,36.6  ,N/A  ,0.007   ,0.004   ,0.011   ,0.003   ,0.030   ,0.19    ,23      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000527,1700,8.5   ,285   ,33.1  ,N/A  ,0.009   ,0.005   ,0.011   ,0.004   ,0.021   ,0.11    ,39      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000527,1800,9.6   ,309   ,29.8  ,N/A  ,0.006   ,0.003   ,0.011   ,0.003   ,0.019   ,0.04    ,48      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000527,1900,6.9   ,325   ,29.3  ,N/A  ,0.008   ,0.004   ,0.011   ,0.004   ,0.014   ,0.20    ,15      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000527,2000,3.6   ,284   ,27.7  ,N/A  ,0.030   ,0.022   ,0.012   ,0.008   ,0.002   ,0.88    ,34      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000527,2100,3.3   ,320   ,26.9  ,N/A  ,0.030   ,0.022   ,0.012   ,0.008   ,0.001   ,0.84    ,32      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000527,2200,3.1   ,337   ,26.5  ,N/A  ,0.024   ,0.016   ,0.012   ,0.008   ,0.001   ,0.77    ,35      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000527,2300,3.4   ,310   ,26.3  ,N/A  ,0.031   ,0.023   ,0.012   ,0.008   ,0.001   ,1.00    ,46      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000527,2400,3.0   ,304   ,26.0  ,N/A  ,0.037   ,0.029   ,0.014   ,0.008   ,0.001   ,1.10    ,38      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000528,0100,2.9   ,332   ,26.2  ,N/A  ,0.044   ,0.031   ,CAL     ,0.013   ,0.000   ,1.17    ,73      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000528,0200,5.1   ,16    ,26.2  ,N/A  ,0.015   ,0.005   ,0.013   ,0.010   ,0.002   ,CAL     ,31      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000528,0300,3.0   ,304   ,25.0  ,N/A  ,CAL     ,CAL     ,0.012   ,CAL     ,0.003   ,0.37    ,32      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000528,0400,2.0   ,290   ,24.3  ,N/A  ,0.009   ,0.005   ,0.012   ,0.004   ,CAL     ,0.28    ,15      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000528,0500,2.7   ,308   ,24.2  ,N/A  ,0.007   ,0.004   ,0.011   ,0.003   ,0.003   ,0.18    ,24      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000528,0600,2.6   ,310   ,23.8  ,N/A  ,0.006   ,0.003   ,0.011   ,0.003   ,0.002   ,0.13    ,15      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20000528,0700,2.6   ,287   ,23.7  ,N/A  ,0.011   ,0.009   ,0.011   ,0.002   ,0.001   ,0.29    ,19      
